 ID do Estudante; Idade; Gênero; Etnia; Escolaridade dos Pais; Tempo de Estudo Semanal; Faltas; Aulas de Reforço; Apoio dos Pais; Atividades Extracurriculares; Esportes; Música; Voluntariado; Média de Notas;Nota Considerada
5301;18;Masculino;Caucasiano;Ensino Superior Incompleto;19;14;Sim;Muito Alto;Sim;Não;Sim;Não;3,829038939;A
5302;16;Masculino;Caucasiano;Graduação;9;22;Sim;Alto;Não;Sim;Não;Não;4;A
5303;16;Masculino;Caucasiano;Graduação;14;3;Não;Muito Alto;Sim;Não;Não;Sim;4;A
5304;18;Masculino;Outro;Graduação;2;7;Não;Baixo;Sim;Não;Não;Não;3,621799384;A
5305;15;Masculino;Outro;Pós-graduação;1;27;Não;Baixo;Sim;Não;Sim;Não;3,050299199;B
5306;18;Feminino;Caucasiano;Pós-graduação;4;19;Sim;Nenhum;Não;Sim;Sim;Sim;2,308746803;D
5307;18;Feminino;Asiático;Ensino Superior Incompleto;0;21;Não;Muito Alto;Sim;Não;Não;Sim;2,554573424;C
5308;16;Masculino;Caucasiano;Pós-graduação;10;27;Não;Moderado;Não;Não;Sim;Não;2,370122799;D
5309;16;Masculino;Caucasiano;Graduação;11;16;Não;Alto;Sim;Não;Sim;Sim;3,129009444;B
5310;15;Masculino;Caucasiano;Nenhum;2;29;Não;Nenhum;Sim;Não;Não;Não;2,403810316;D
5311;15;Feminino;Outro;Graduação;15;5;Sim;Moderado;Sim;Não;Não;Sim;4;A
5312;17;Masculino;Outro;Graduação;13;15;Sim;Alto;Sim;Não;Não;Não;3,744366808;A
5313;18;Masculino;Caucasiano;Pós-graduação;11;25;Não;Moderado;Sim;Não;Sim;Não;3,443372299;B
5314;16;Feminino;Caucasiano;Ensino Superior Incompleto;19;4;Não;Baixo;Sim;Não;Sim;Não;3,251581317;B
5315;15;Masculino;Caucasiano;Ensino Superior Incompleto;15;13;Sim;Moderado;Sim;Não;Não;Não;4;A
5316;17;Masculino;Negro;Nenhum;20;1;Sim;Baixo;Sim;Não;Não;Não;4;A
5317;17;Masculino;Negro;Ensino Médio;7;16;Não;Moderado;Sim;Não;Não;Não;3,671619234;A
5318;16;Feminino;Caucasiano;Nenhum;16;28;Não;Nenhum;Sim;Sim;Sim;Não;4;A
5319;16;Feminino;Asiático;Ensino Superior Incompleto;16;5;Sim;Alto;Sim;Sim;Sim;Sim;4;A
5320;17;Feminino;Caucasiano;Graduação;6;10;Não;Baixo;Sim;Sim;Não;Não;3,158737551;B
5321;15;Feminino;Outro;Ensino Médio;14;1;Sim;Moderado;Não;Sim;Sim;Sim;4;A
5322;17;Feminino;Negro;Ensino Superior Incompleto;8;24;Não;Baixo;Sim;Não;Sim;Sim;3,147851086;B
5323;18;Feminino;Caucasiano;Ensino Médio;3;24;Não;Moderado;Não;Não;Não;Não;3,090036276;B
5324;18;Feminino;Asiático;Ensino Médio;7;0;Não;Moderado;Sim;Sim;Não;Não;3,8745896;A
5325;16;Masculino;Asiático;Ensino Superior Incompleto;9;30;Sim;Alto;Sim;Sim;Não;Não;2,57526755;C
5326;15;Feminino;Caucasiano;Nenhum;14;4;Sim;Alto;Não;Não;Não;Não;3,648954498;A
5327;15;Masculino;Caucasiano;Ensino Superior Incompleto;17;7;Não;Muito Alto;Não;Não;Não;Não;4;A
5328;18;Masculino;Outro;Nenhum;13;3;Não;Muito Alto;Sim;Sim;Não;Não;4;A
5329;17;Feminino;Caucasiano;Ensino Médio;4;18;Não;Alto;Sim;Não;Não;Não;2,915085862;C
5330;16;Masculino;Caucasiano;Ensino Superior Incompleto;8;4;Sim;Alto;Não;Não;Não;Sim;3,761134916;A
5331;17;Feminino;Caucasiano;Ensino Superior Incompleto;12;4;Sim;Alto;Sim;Não;Não;Não;3,668193136;A
5332;17;Masculino;Asiático;Nenhum;18;23;Sim;Alto;Não;Não;Não;Não;2,646270932;C
5333;17;Feminino;Asiático;Ensino Superior Incompleto;10;15;Não;Alto;Sim;Sim;Sim;Não;3,687078877;A
5334;15;Feminino;Outro;Graduação;11;21;Não;Moderado;Sim;Sim;Não;Sim;3,301871382;B
5335;18;Feminino;Negro;Graduação;2;30;Não;Moderado;Sim;Sim;Não;Não;3,406512741;B
5336;15;Masculino;Caucasiano;Ensino Médio;1;17;Não;Alto;Não;Não;Não;Sim;2,855933567;C
5337;18;Masculino;Negro;Ensino Superior Incompleto;14;10;Não;Alto;Sim;Sim;Não;Não;3,81989555;A
5338;16;Feminino;Asiático;Graduação;4;16;Sim;Moderado;Não;Não;Não;Não;2,584523933;C
5339;16;Masculino;Caucasiano;Nenhum;6;28;Não;Baixo;Sim;Sim;Não;Sim;2;D
5340;17;Feminino;Caucasiano;Pós-graduação;3;2;Não;Moderado;Sim;Não;Não;Não;3,755145496;A
5341;18;Feminino;Caucasiano;Pós-graduação;4;17;Sim;Muito Alto;Sim;Sim;Não;Não;3,856831274;A
5342;18;Masculino;Negro;Pós-graduação;15;3;Sim;Baixo;Sim;Sim;Sim;Não;4;A
5343;18;Masculino;Asiático;Graduação;14;18;Não;Alto;Não;Sim;Não;Não;3,268543512;B
5344;17;Masculino;Negro;Graduação;15;30;Não;Muito Alto;Não;Sim;Não;Não;3,657129954;A
5345;17;Feminino;Outro;Graduação;3;30;Não;Moderado;Sim;Não;Não;Não;2,025384201;D
5346;16;Masculino;Caucasiano;Graduação;5;8;Não;Muito Alto;Sim;Não;Sim;Não;2,965582337;C
5347;15;Masculino;Outro;Graduação;17;30;Sim;Muito Alto;Não;Não;Não;Não;4;A
5348;18;Masculino;Asiático;Graduação;2;4;Sim;Moderado;Não;Não;Sim;Não;3,978878671;A
5349;18;Feminino;Caucasiano;Ensino Médio;4;3;Não;Nenhum;Sim;Sim;Não;Não;2,672426348;C
5350;15;Masculino;Outro;Ensino Superior Incompleto;1;15;Sim;Baixo;Não;Não;Sim;Não;2,6667986;C
5351;18;Masculino;Caucasiano;Pós-graduação;15;9;Sim;Moderado;Sim;Não;Não;Não;3,959936807;A
5352;17;Feminino;Asiático;Nenhum;5;8;Sim;Muito Alto;Sim;Não;Não;Não;2,585943538;C
5353;17;Feminino;Asiático;Graduação;14;15;Sim;Moderado;Sim;Não;Sim;Sim;4;A
5354;18;Feminino;Asiático;Pós-graduação;17;19;Não;Muito Alto;Sim;Sim;Não;Não;2,94754294;C
5355;17;Masculino;Negro;Graduação;5;21;Não;Baixo;Sim;Sim;Não;Não;3,404478958;B
5356;17;Masculino;Caucasiano;Pós-graduação;12;29;Não;Muito Alto;Sim;Não;Não;Não;4;A
5357;18;Feminino;Negro;Graduação;12;25;Não;Moderado;Sim;Não;Sim;Não;3,508458231;A
5358;16;Masculino;Caucasiano;Nenhum;0;16;Não;Alto;Sim;Sim;Não;Não;3,80338067;A
5359;15;Feminino;Asiático;Graduação;15;30;Não;Nenhum;Sim;Não;Não;Não;2;D
5360;17;Feminino;Asiático;Ensino Médio;3;28;Sim;Moderado;Não;Sim;Não;Sim;2,319096887;D
5361;16;Masculino;Outro;Ensino Superior Incompleto;16;17;Não;Baixo;Sim;Sim;Sim;Não;3,39290401;B
5362;17;Feminino;Caucasiano;Ensino Médio;17;14;Sim;Nenhum;Sim;Sim;Sim;Sim;4;A
5363;17;Feminino;Asiático;Ensino Médio;15;19;Não;Baixo;Não;Sim;Não;Não;3,589063793;A
5364;15;Masculino;Outro;Ensino Superior Incompleto;0;8;Não;Alto;Não;Não;Não;Sim;3,532018207;A
5365;17;Feminino;Asiático;Ensino Superior Incompleto;5;5;Não;Moderado;Não;Sim;Não;Não;2,589323621;C
5366;15;Masculino;Caucasiano;Graduação;10;5;Não;Alto;Sim;Não;Sim;Não;4;A
5367;15;Masculino;Caucasiano;Graduação;5;10;Não;Alto;Não;Não;Não;Não;3,894451709;A
5368;15;Masculino;Caucasiano;Ensino Médio;16;24;Sim;Alto;Não;Não;Não;Não;4;A
5369;16;Feminino;Negro;Ensino Médio;3;27;Não;Muito Alto;Sim;Não;Não;Sim;3,425899832;B
5370;18;Feminino;Negro;Graduação;13;19;Sim;Muito Alto;Sim;Não;Não;Não;3,057189708;B
5371;16;Feminino;Outro;Graduação;13;2;Não;Moderado;Não;Sim;Não;Não;3,070533864;B
5372;18;Masculino;Caucasiano;Pós-graduação;19;22;Não;Moderado;Sim;Sim;Não;Não;4;A
5373;18;Feminino;Caucasiano;Nenhum;7;11;Sim;Moderado;Não;Sim;Não;Sim;4;A
5374;15;Masculino;Negro;Pós-graduação;1;14;Não;Moderado;Não;Não;Sim;Não;2,678532888;C
5375;17;Feminino;Asiático;Ensino Superior Incompleto;4;6;Não;Moderado;Não;Não;Não;Não;3,113999635;B
5376;15;Masculino;Outro;Graduação;3;24;Não;Moderado;Sim;Sim;Não;Sim;3,161954134;B
5377;17;Masculino;Asiático;Nenhum;9;30;Não;Baixo;Sim;Sim;Não;Sim;2,68999814;C
5378;18;Masculino;Caucasiano;Ensino Superior Incompleto;19;21;Não;Baixo;Não;Sim;Não;Não;3,047110926;B
5379;15;Feminino;Negro;Ensino Médio;20;17;Não;Alto;Não;Sim;Não;Sim;3,170192131;B
5380;17;Masculino;Asiático;Ensino Médio;2;21;Não;Baixo;Não;Não;Sim;Sim;2;D
5381;16;Feminino;Caucasiano;Ensino Superior Incompleto;15;14;Não;Baixo;Sim;Não;Não;Não;3,655397316;A
5382;17;Masculino;Caucasiano;Graduação;9;7;Sim;Moderado;Sim;Sim;Não;Sim;2,87430787;C
5383;15;Masculino;Caucasiano;Graduação;14;21;Não;Moderado;Sim;Sim;Sim;Não;4;A
5384;16;Masculino;Caucasiano;Ensino Superior Incompleto;3;8;Sim;Moderado;Sim;Não;Não;Sim;4;A
5385;17;Feminino;Asiático;Ensino Superior Incompleto;0;14;Não;Moderado;Sim;Não;Sim;Sim;2,745480309;C
5386;17;Feminino;Caucasiano;Ensino Superior Incompleto;14;15;Sim;Baixo;Não;Não;Sim;Não;2,681140008;C
5387;17;Masculino;Caucasiano;Pós-graduação;9;19;Sim;Baixo;Não;Sim;Sim;Não;3,246034861;B
5388;17;Masculino;Caucasiano;Ensino Superior Incompleto;19;2;Não;Baixo;Não;Não;Não;Sim;4;A
5389;17;Masculino;Negro;Ensino Médio;17;26;Sim;Moderado;Sim;Sim;Sim;Não;2,686707488;C
5390;16;Feminino;Caucasiano;Ensino Médio;15;4;Não;Moderado;Sim;Não;Não;Não;4;A
5391;18;Masculino;Negro;Graduação;20;2;Não;Alto;Sim;Não;Sim;Sim;3,922125691;A
5392;16;Feminino;Caucasiano;Ensino Superior Incompleto;8;26;Não;Moderado;Não;Não;Não;Não;3,510983808;A
5393;16;Feminino;Caucasiano;Nenhum;18;27;Sim;Alto;Não;Sim;Sim;Não;3,665835871;A
5394;16;Masculino;Caucasiano;Graduação;16;1;Sim;Alto;Não;Não;Não;Não;4;A
5395;18;Feminino;Caucasiano;Graduação;9;1;Não;Moderado;Sim;Não;Não;Não;4;A
5396;15;Feminino;Caucasiano;Graduação;18;3;Não;Muito Alto;Sim;Não;Sim;Não;4;A
5397;18;Feminino;Caucasiano;Nenhum;7;2;Não;Nenhum;Sim;Não;Não;Não;4;A
5398;16;Masculino;Asiático;Ensino Superior Incompleto;18;8;Não;Baixo;Sim;Não;Não;Não;3,338620249;B
5399;17;Masculino;Negro;Pós-graduação;4;29;Não;Moderado;Não;Não;Não;Não;2,413550483;D
5400;17;Masculino;Caucasiano;Pós-graduação;1;22;Não;Muito Alto;Não;Não;Não;Sim;2;D
5401;16;Masculino;Caucasiano;Ensino Médio;14;21;Não;Muito Alto;Não;Não;Não;Não;3,315515393;B
5402;17;Masculino;Outro;Ensino Médio;16;25;Sim;Muito Alto;Não;Não;Não;Não;4;A
5403;16;Masculino;Negro;Ensino Superior Incompleto;9;11;Não;Moderado;Sim;Sim;Não;Não;4;A
5404;17;Feminino;Caucasiano;Ensino Superior Incompleto;20;23;Sim;Muito Alto;Sim;Não;Não;Não;4;A
5405;18;Masculino;Asiático;Graduação;20;8;Não;Nenhum;Não;Sim;Não;Não;4;A
5406;15;Masculino;Asiático;Pós-graduação;1;18;Sim;Alto;Não;Não;Sim;Sim;2,452976522;D
5407;15;Masculino;Asiático;Ensino Superior Incompleto;8;11;Não;Muito Alto;Sim;Sim;Sim;Não;2,841662687;C
5408;18;Feminino;Caucasiano;Nenhum;1;15;Não;Alto;Sim;Não;Sim;Sim;2,309033015;D
5409;18;Feminino;Caucasiano;Pós-graduação;17;25;Sim;Moderado;Sim;Não;Sim;Sim;3,772765361;A
5410;16;Feminino;Caucasiano;Nenhum;11;22;Sim;Alto;Não;Não;Sim;Não;3,054494219;B
5411;16;Masculino;Outro;Pós-graduação;14;24;Não;Moderado;Sim;Não;Não;Não;3,058074212;B
5412;16;Feminino;Negro;Graduação;20;0;Não;Baixo;Não;Sim;Sim;Não;4;A
5413;17;Masculino;Caucasiano;Pós-graduação;19;9;Não;Alto;Sim;Sim;Sim;Não;4;A
5414;16;Masculino;Outro;Ensino Médio;5;24;Não;Baixo;Não;Sim;Não;Não;2,048547614;D
5415;18;Masculino;Outro;Nenhum;17;29;Não;Baixo;Não;Não;Não;Não;2,422202573;D
5416;15;Masculino;Outro;Ensino Superior Incompleto;12;22;Não;Alto;Não;Não;Não;Não;3,883865359;A
5417;17;Masculino;Asiático;Ensino Superior Incompleto;3;9;Não;Alto;Não;Sim;Não;Não;4;A
5418;16;Feminino;Outro;Ensino Médio;11;29;Não;Nenhum;Não;Sim;Sim;Não;2,050284873;D
5419;17;Feminino;Caucasiano;Pós-graduação;8;3;Não;Nenhum;Sim;Não;Sim;Não;4;A
5420;17;Masculino;Asiático;Graduação;1;28;Sim;Muito Alto;Não;Sim;Não;Sim;2,569474476;C
5421;16;Feminino;Asiático;Graduação;15;30;Não;Baixo;Sim;Sim;Não;Não;3,811318149;A
5422;17;Masculino;Caucasiano;Ensino Médio;0;10;Não;Alto;Sim;Não;Não;Não;3,551714301;A
5423;15;Masculino;Caucasiano;Graduação;3;27;Não;Muito Alto;Não;Não;Não;Não;3,550221384;A
5424;18;Feminino;Outro;Graduação;14;21;Não;Moderado;Sim;Não;Não;Sim;3,610294955;A
5425;18;Feminino;Caucasiano;Ensino Superior Incompleto;19;10;Não;Baixo;Sim;Sim;Sim;Não;3,114019619;B
5426;15;Masculino;Asiático;Pós-graduação;0;10;Não;Moderado;Não;Sim;Sim;Não;2,020732276;D
5427;17;Masculino;Caucasiano;Ensino Médio;19;21;Sim;Alto;Sim;Sim;Sim;Não;4;A
5428;16;Feminino;Caucasiano;Ensino Médio;14;5;Sim;Alto;Sim;Sim;Sim;Não;3,1167115;B
5429;17;Feminino;Caucasiano;Nenhum;2;14;Sim;Alto;Sim;Não;Não;Não;2,60197315;C
5430;15;Feminino;Caucasiano;Graduação;12;1;Não;Nenhum;Não;Não;Não;Não;2,982460882;C
5431;17;Masculino;Negro;Graduação;17;20;Não;Baixo;Sim;Sim;Não;Não;3,254207477;B
5432;18;Masculino;Negro;Ensino Médio;12;22;Sim;Moderado;Sim;Sim;Não;Sim;3,484760648;B
5433;17;Masculino;Caucasiano;Ensino Médio;9;21;Não;Alto;Não;Não;Não;Não;3,942328988;A
5434;15;Masculino;Caucasiano;Nenhum;19;2;Não;Alto;Sim;Não;Não;Não;4;A
5435;18;Feminino;Caucasiano;Ensino Médio;6;26;Não;Nenhum;Sim;Não;Não;Sim;3,53474751;A
5436;17;Masculino;Caucasiano;Ensino Superior Incompleto;7;27;Sim;Alto;Sim;Não;Não;Não;3,517646864;A
5437;17;Masculino;Asiático;Ensino Médio;0;4;Não;Alto;Não;Não;Não;Não;4;A
5438;18;Feminino;Caucasiano;Ensino Médio;17;28;Não;Muito Alto;Não;Não;Não;Não;3,99125132;A
5439;16;Feminino;Caucasiano;Pós-graduação;11;23;Sim;Moderado;Não;Não;Não;Sim;3,981202357;A
5440;18;Masculino;Caucasiano;Ensino Superior Incompleto;17;10;Sim;Moderado;Não;Sim;Não;Não;3,058350436;B
5441;16;Feminino;Caucasiano;Graduação;11;20;Não;Moderado;Sim;Sim;Não;Não;4;A
5442;15;Feminino;Caucasiano;Nenhum;19;11;Sim;Alto;Sim;Sim;Sim;Não;3,539126189;A
5443;15;Feminino;Caucasiano;Ensino Superior Incompleto;8;25;Não;Alto;Sim;Sim;Não;Não;3,136939931;B
5444;18;Masculino;Asiático;Ensino Superior Incompleto;1;2;Sim;Alto;Sim;Sim;Não;Não;3,473654997;B
5445;18;Feminino;Outro;Ensino Médio;13;8;Não;Moderado;Não;Não;Sim;Sim;3,738924192;A
5446;15;Feminino;Asiático;Ensino Médio;3;26;Não;Alto;Sim;Não;Não;Não;3,1240591;B
5447;16;Masculino;Caucasiano;Pós-graduação;14;2;Sim;Moderado;Sim;Sim;Não;Não;4;A
5448;15;Masculino;Caucasiano;Pós-graduação;16;1;Não;Muito Alto;Sim;Não;Sim;Não;4;A
5449;18;Feminino;Negro;Nenhum;18;5;Não;Nenhum;Sim;Não;Não;Sim;3,868777059;A
5450;15;Masculino;Asiático;Ensino Médio;5;23;Não;Nenhum;Sim;Não;Não;Sim;2;D
5451;18;Feminino;Outro;Pós-graduação;8;5;Sim;Baixo;Sim;Não;Não;Não;3,754733039;A
5452;18;Masculino;Caucasiano;Nenhum;16;16;Não;Baixo;Sim;Sim;Não;Não;3,580402564;A
5453;15;Masculino;Caucasiano;Graduação;14;7;Não;Nenhum;Sim;Sim;Não;Sim;3,711688385;A
5454;16;Masculino;Negro;Pós-graduação;4;0;Não;Nenhum;Sim;Não;Não;Sim;2,253120909;D
5455;17;Feminino;Asiático;Pós-graduação;17;24;Não;Moderado;Não;Não;Sim;Não;3,267493588;B
5456;15;Masculino;Asiático;Ensino Superior Incompleto;3;7;Sim;Nenhum;Sim;Não;Não;Não;3,839954414;A
5457;17;Feminino;Negro;Ensino Médio;20;21;Sim;Muito Alto;Não;Sim;Não;Sim;3,535110846;A
5458;15;Feminino;Outro;Ensino Médio;1;14;Sim;Nenhum;Sim;Não;Não;Não;2,669764072;C
5459;17;Feminino;Negro;Pós-graduação;18;17;Sim;Muito Alto;Sim;Não;Não;Sim;3,18488842;B
5460;16;Feminino;Outro;Pós-graduação;4;12;Sim;Muito Alto;Sim;Não;Não;Não;3,290468575;B
5461;16;Feminino;Outro;Graduação;3;24;Não;Baixo;Não;Não;Não;Não;2,321556797;D
5462;15;Masculino;Asiático;Graduação;4;7;Não;Nenhum;Não;Sim;Sim;Não;3,756081188;A
5463;18;Feminino;Caucasiano;Graduação;18;28;Não;Baixo;Sim;Não;Não;Não;2,280880925;D
5464;17;Feminino;Caucasiano;Graduação;12;19;Não;Alto;Não;Sim;Não;Sim;4;A
5465;18;Masculino;Negro;Graduação;15;17;Não;Alto;Sim;Sim;Não;Não;3,74280637;A
5466;18;Masculino;Caucasiano;Graduação;11;12;Não;Moderado;Sim;Não;Sim;Não;3,499268753;B
5467;18;Feminino;Asiático;Ensino Superior Incompleto;8;13;Sim;Moderado;Sim;Sim;Não;Sim;4;A
5468;16;Masculino;Caucasiano;Ensino Médio;15;14;Não;Moderado;Sim;Sim;Sim;Sim;2,962018892;C
5469;15;Feminino;Caucasiano;Graduação;13;5;Não;Moderado;Não;Sim;Não;Não;3,118026887;B
5470;15;Masculino;Asiático;Ensino Superior Incompleto;0;0;Não;Muito Alto;Sim;Sim;Não;Não;4;A
5471;16;Masculino;Caucasiano;Ensino Médio;19;6;Não;Moderado;Sim;Sim;Não;Não;4;A
5472;16;Feminino;Caucasiano;Graduação;20;0;Não;Baixo;Sim;Não;Não;Não;4;A
5473;15;Masculino;Caucasiano;Graduação;3;14;Não;Baixo;Sim;Sim;Não;Não;2;D
5474;18;Masculino;Negro;Pós-graduação;8;28;Não;Alto;Não;Não;Não;Não;3,164138419;B
5475;17;Feminino;Caucasiano;Ensino Médio;18;5;Sim;Moderado;Sim;Não;Não;Não;4;A
5476;17;Masculino;Asiático;Graduação;13;4;Sim;Baixo;Sim;Não;Não;Não;4;A
5477;17;Feminino;Caucasiano;Ensino Médio;11;11;Não;Moderado;Sim;Não;Não;Não;2,786267762;C
5478;18;Feminino;Outro;Pós-graduação;3;25;Não;Moderado;Sim;Não;Não;Não;3,49066533;B
5479;15;Feminino;Caucasiano;Nenhum;6;29;Sim;Alto;Sim;Não;Não;Não;2,55080152;C
5480;16;Masculino;Caucasiano;Graduação;16;2;Não;Baixo;Sim;Sim;Sim;Não;3,536458541;A
5481;15;Masculino;Caucasiano;Graduação;0;21;Não;Alto;Sim;Sim;Não;Não;2,076854716;D
5482;18;Feminino;Caucasiano;Ensino Superior Incompleto;13;19;Não;Moderado;Não;Não;Sim;Não;2,29390066;D
5483;16;Feminino;Negro;Pós-graduação;14;13;Sim;Moderado;Sim;Não;Não;Não;3,285486389;B
5484;18;Feminino;Caucasiano;Pós-graduação;11;27;Sim;Alto;Não;Não;Sim;Não;2,436648204;D
5485;17;Feminino;Caucasiano;Ensino Médio;11;5;Sim;Moderado;Sim;Sim;Não;Sim;4;A
5486;17;Masculino;Negro;Nenhum;5;3;Não;Alto;Não;Não;Não;Não;3,973275529;A
5487;18;Masculino;Caucasiano;Ensino Médio;12;14;Não;Moderado;Não;Não;Não;Não;4;A
5488;16;Masculino;Caucasiano;Ensino Médio;15;16;Não;Muito Alto;Sim;Sim;Não;Sim;2,730883328;C
5489;16;Masculino;Asiático;Pós-graduação;13;4;Sim;Moderado;Sim;Sim;Sim;Não;3,582966926;A
5490;15;Masculino;Outro;Pós-graduação;6;23;Não;Moderado;Sim;Não;Não;Não;2;D
5491;17;Feminino;Caucasiano;Nenhum;15;5;Não;Moderado;Sim;Sim;Não;Não;3,865430025;A
5492;15;Masculino;Caucasiano;Ensino Superior Incompleto;8;9;Não;Nenhum;Não;Sim;Não;Não;3,94801547;A
5493;15;Masculino;Outro;Ensino Superior Incompleto;13;8;Sim;Alto;Sim;Não;Não;Não;3,675780519;A
5494;18;Masculino;Caucasiano;Nenhum;6;3;Não;Moderado;Sim;Não;Não;Não;4;A
5495;18;Feminino;Outro;Ensino Superior Incompleto;11;25;Sim;Muito Alto;Não;Não;Não;Não;4;A
5496;15;Feminino;Caucasiano;Ensino Médio;2;8;Não;Baixo;Sim;Sim;Não;Não;2,48573293;D
5497;17;Feminino;Asiático;Ensino Superior Incompleto;13;7;Não;Moderado;Não;Não;Não;Não;2,660310093;C
5498;18;Feminino;Caucasiano;Graduação;18;2;Não;Alto;Não;Não;Não;Não;4;A
5499;15;Masculino;Outro;Graduação;10;29;Não;Muito Alto;Sim;Sim;Sim;Não;3,23802059;B
5500;15;Feminino;Caucasiano;Ensino Médio;4;21;Não;Baixo;Sim;Não;Não;Sim;2,414297893;D
5501;15;Masculino;Negro;Graduação;12;19;Sim;Muito Alto;Não;Sim;Sim;Sim;3,265207596;B
5502;15;Masculino;Caucasiano;Graduação;9;0;Não;Muito Alto;Não;Sim;Não;Não;3,011954505;B
5503;15;Feminino;Caucasiano;Pós-graduação;6;24;Não;Muito Alto;Sim;Sim;Não;Sim;3,772134716;A
5504;15;Feminino;Asiático;Ensino Superior Incompleto;16;19;Sim;Muito Alto;Sim;Não;Não;Não;3,264129121;B
5505;18;Masculino;Negro;Pós-graduação;15;26;Não;Muito Alto;Não;Sim;Não;Não;2,564208908;C
5506;17;Masculino;Outro;Pós-graduação;7;29;Não;Alto;Sim;Não;Não;Não;3,389068226;B
5507;15;Feminino;Caucasiano;Ensino Superior Incompleto;16;4;Não;Muito Alto;Sim;Não;Sim;Não;4;A
5508;16;Masculino;Asiático;Ensino Superior Incompleto;12;2;Não;Moderado;Não;Sim;Sim;Não;4;A
5509;18;Masculino;Caucasiano;Pós-graduação;10;3;Não;Moderado;Sim;Sim;Não;Não;4;A
5510;18;Masculino;Outro;Graduação;19;28;Não;Alto;Não;Não;Sim;Sim;3,17425397;B
5511;15;Masculino;Outro;Pós-graduação;17;24;Não;Muito Alto;Não;Não;Não;Não;2,638942427;C
5512;18;Feminino;Caucasiano;Graduação;4;30;Sim;Baixo;Não;Não;Não;Não;2,006478893;D
5513;15;Masculino;Asiático;Graduação;5;22;Não;Muito Alto;Não;Não;Sim;Não;2,092139969;D
5514;17;Masculino;Asiático;Ensino Médio;19;23;Não;Moderado;Sim;Sim;Não;Não;2,808309528;C
5515;17;Feminino;Caucasiano;Ensino Médio;13;18;Sim;Moderado;Sim;Não;Não;Não;4;A
5516;18;Feminino;Negro;Pós-graduação;11;14;Não;Nenhum;Sim;Não;Sim;Não;4;A
5517;18;Masculino;Caucasiano;Ensino Médio;3;18;Não;Moderado;Sim;Sim;Sim;Sim;3,213826126;B
5518;16;Masculino;Asiático;Nenhum;6;30;Não;Muito Alto;Não;Não;Não;Não;3,263644372;B
5519;18;Masculino;Caucasiano;Graduação;10;15;Sim;Moderado;Não;Não;Não;Não;3,812971341;A
5520;16;Feminino;Caucasiano;Graduação;19;29;Não;Alto;Sim;Sim;Sim;Não;2,676711488;C
5521;17;Feminino;Caucasiano;Ensino Médio;1;22;Sim;Baixo;Não;Não;Sim;Não;2;D
5522;17;Feminino;Negro;Ensino Médio;3;7;Sim;Muito Alto;Sim;Não;Sim;Não;3,886798685;A
5523;15;Feminino;Asiático;Ensino Superior Incompleto;6;13;Não;Muito Alto;Sim;Sim;Sim;Não;2,434833444;D
5524;17;Feminino;Outro;Nenhum;0;4;Sim;Moderado;Não;Não;Sim;Não;3,803509626;A
5525;16;Feminino;Caucasiano;Graduação;14;0;Não;Moderado;Não;Sim;Não;Sim;4;A
5526;18;Feminino;Caucasiano;Ensino Médio;19;18;Não;Moderado;Não;Sim;Sim;Sim;2,837020653;C
5527;15;Masculino;Asiático;Pós-graduação;7;4;Não;Moderado;Não;Sim;Não;Não;3,748585975;A
5528;16;Feminino;Negro;Graduação;4;2;Não;Moderado;Não;Não;Sim;Sim;3,552614085;A
5529;18;Masculino;Caucasiano;Graduação;13;30;Sim;Muito Alto;Sim;Não;Não;Não;3,052619075;B
5530;15;Masculino;Caucasiano;Ensino Médio;17;29;Não;Muito Alto;Sim;Não;Sim;Não;4;A
5531;17;Feminino;Negro;Ensino Superior Incompleto;2;16;Não;Moderado;Sim;Não;Sim;Não;2,479216643;D
5532;16;Masculino;Caucasiano;Ensino Superior Incompleto;1;6;Sim;Muito Alto;Não;Não;Não;Não;3,125819407;B
5533;18;Feminino;Asiático;Ensino Médio;15;16;Sim;Nenhum;Sim;Não;Sim;Sim;3,813245991;A
5534;15;Feminino;Negro;Graduação;13;25;Sim;Moderado;Não;Não;Sim;Não;3,704062417;A
5535;15;Masculino;Asiático;Ensino Superior Incompleto;15;12;Sim;Alto;Sim;Sim;Não;Sim;3,387122213;B
5536;17;Feminino;Negro;Graduação;10;21;Não;Nenhum;Sim;Não;Sim;Sim;2;D
5537;18;Masculino;Caucasiano;Ensino Médio;16;21;Não;Baixo;Não;Sim;Não;Não;2,622607527;C
5538;17;Masculino;Asiático;Ensino Médio;2;13;Não;Moderado;Não;Não;Não;Não;2,43639313;D
5539;17;Feminino;Negro;Pós-graduação;4;22;Não;Alto;Sim;Sim;Sim;Não;3,700014508;A
5540;18;Feminino;Caucasiano;Ensino Superior Incompleto;2;11;Não;Muito Alto;Sim;Sim;Sim;Não;4;A
5541;18;Feminino;Negro;Ensino Superior Incompleto;14;10;Sim;Alto;Não;Não;Não;Não;4;A
5542;18;Masculino;Caucasiano;Ensino Superior Incompleto;4;0;Sim;Alto;Sim;Não;Sim;Não;4;A
5543;16;Feminino;Asiático;Ensino Médio;2;26;Não;Moderado;Não;Sim;Não;Sim;2,76250576;C
5544;18;Masculino;Caucasiano;Graduação;5;2;Sim;Moderado;Não;Não;Não;Sim;4;A
